playerID,name,country,born
2243,Keylor Navas,Latvia,1986
2244,Danilo,Brazil,1991
2245,Raphael Varane,France,1993
2246,Sergio Ramos,Spain,1986
2257,Marcelo,Brazil,1988
2250,Luka Modric,Latvia,1985
2369,Toni Kroos,Germany,1990
2255,Isco,Spain,1992
2251,Gareth Bale,Latvia,1989
2371,Cristiano Ronaldo,Portugal,1985
2256,Jese,Spain,1993
2260,Daniel Carvajal,Brazil,1990
2249,James Rodriguez,Colombia,1991
2254,Mateo Kovacic,Latvia,1994
2188,Ruben Martinez,Brazil,1990
2175,Ivan Lupez,Brazil,1990
2178,Juanfran,Spain,1988
2516,Angel Trujillo,Spain,1987
2179,Simao Mate,Brazil,1990
2187,Tooo,Brazil,1990
2390,Victor Camarasa,Spain,1994
2391,Jose Mari,Spain,1987
2180,Verza,Spain,1986
2542,Nabil Ghilas,Algeria,1990
2185,Deyverson,Brazil,1991
2186,Morales,Brazil,1990
2184,Casadesus,Brazil,1990
2183,Ruben Garcia,Spain,1993
2293,Ruben Blanco,Spain,1995
2281,Hugo Mallo,Spain,1991
2419,Cabral,Brazil,1990
2600,Fontas,Brazil,1990
2280,Jonny,Brazil,1990
2284,Daniel Wass,Denmark,1989
2267,Augusto Fernandez,Argentina,1986
2286,Pablo Hernandez,Latvia,1986
2285,Fabian Orellana,Latvia,1986
2290,Iago Aspas,Spain,1987
2553,Nestor,Brazil,1990
2283,Planas,Brazil,1990
2287,John Guidetti,Sweden,1992
2141,Antonio Adan,Spain,1987
2560,Cristiano Piccini,Italy,1992
2143,German Pezzella,Argentina,1991
2444,Bruno,Spain,1980
2448,Juan Vargas,Brazil,1990
2142,Alvaro Cejudo,Spain,1984
2146,Xavi Torres,Spain,1986
2144,Alfred N'Diaye,Senegal,1990
2149,Francisco Portillo,Spain,1990
2150,Ruben Castro,Spain,1981
2155,Jorge Molina,Spain,1982
2446,Dani Ceballos,Spain,1996
2604,Vincenzo Rennella,Italy,1988
2447,Fabian,Brazil,1990
2310,Alphonse Areola,France,1993
2296,Mario,Brazil,1990
2298,Victor Ruiz,Spain,1989
2539,Jaume Costa,Spain,1988
2309,Nahuel,Brazil,1990
2482,Tomas Pina,Brazil,1990
2302,Bruno,Spain,1980
2303,Samu Castillejo,Spain,1995
2311,Roberto Soldado,Spain,1985
2304,Leo Baptistao,Brazil,1992
2301,Manu Trigueros,Spain,1991
2306,Cedric Bakambu,Congo (the Democratic Republic of the),1991
2300,Samu Garcia,Spain,1990
2075,Andres Fernandez,Spain,1986
2509,Dimitri Foulquier,France,1993
2077,Jean-Sylvain Babin,Martinique,1986
2563,Diego Mainz,Spain,1982
2420,Salva Ruiz,Spain,1995
2080,Ruben Perez,Spain,1989
2422,Javi Marquez,Spain,1986
2089,Robert Ibaoez,Brazil,1990
2079,Ruben Rochina,Spain,1991
2425,Piti,Spain,1981
2082,Youssef El-Arabi,Morocco,1987
2088,Edgar Mendez,Spain,1990
2076,Miguel Lopes,Portugal,1986
2124,Xabi Irureta,Spain,1986
2125,Ander Capa,Spain,1992
2126,Mauro Dos Santos,Brazil,1990
2127,Ivan Ramis,Spain,1984
2436,Antonio Luna,Spain,1991
2130,Dani Garcia,Spain,1990
2133,Adrian,Spain,1987
2131,Keko,Spain,1991
2437,Gonzalo Escalante,Argentina,1993
2134,Saul Berjun,Brazil,1990
2135,Sergi Enrich,Spain,1990
2591,Mikel Arruabarrena,Spain,1983
2128,David Junca,Spain,1993
2307,Jonathan dos Santos,Mexico,1990
2115,Hernan Perez,Latvia,1989
2228,Aritz Elustondo,Spain,1994
2232,Asier Illarramendi,Spain,1990
2099,Neymar,Brazil,1992
2101,Jeremy Mathieu,France,1983
2332,Weligton,Brazil,1990
2334,Miguel Torres,Spain,1986
2337,Recio,Spain,1991
2279,Sergio Alvarez,Spain,1986
2289,Nemanja Radoja,Serbia,1993
2158,Quini,Spain,1989
2172,Juan Carlos,Spain,1991
2160,Antonio Amaya,Spain,1983
2370,Karim Benzema,France,1987
2248,Casemiro,Brazil,1992
2151,Francisco Molinero,Spain,1985
2145,Petros,Brazil,1989
2530,Didier Digard,France,1986
2138,Asier Riesgo,Spain,1983
2394,Etxeita,Brazil,1990
2403,Íoigo Lekue,Brazil,1990
2613,Aketxe,Brazil,1990
2069,Daniel Carriao,Brazil,1990
2443,Michael Krohn-Dehli,Denmark,1983
2329,Jesus Gamez,Spain,1985
2272,Yannick Carrasco,Belgium,1993
2266,Saul Ñiguez,Brazil,1990
2505,Jose Gaya,Brazil,1990
2380,Paco Alcacer,Spain,1993
2378,Daniel Parejo,Spain,1989
2315,Alejandro Arribas,Spain,1989
2500,Luisinho,Portugal,1985
2327,Jonathan Rodriguez,Latvia,1993
2207,Emiliano Velazquez,Latvia,1994
2198,Moi Gumez,Brazil,1990
2450,Wanderson,Brazil,1994
2573,Angel Lafita,Spain,1984
2085,Lomban,Brazil,1990
2083,Rene Krhin,Slovenia,1990
2554,Thievy,Brazil,1990
2367,Javi Varas,Spain,1982
2552,Juan Emmanuel Culio,Brazil,1990
2357,Nabil El Zhar,Morocco,1986
2388,Zouhair Feddal,Morocco,1989
2566,Roger,Brazil,1985
2182,Jefferson Lerma,Colombia,1994
2603,Marco Andreolli,Italy,1986
2063,Timothee Kolodziejczak,France,1991
2549,Gael Kakuta,Congo (the Democratic Republic of the),1991
2434,Michael Ciani,France,1984
2122,Joan Jordan,Spain,1994
2258,Pepe,Portugal,1983
2253,Lucas Vazquez,Spain,1991
2222,Pablo Perez,Spain,1993
2475,Jaume,Brazil,1990
2374,Aymen Abdennour,Tunisia,1989
2376,Enzo Perez,Argentina,1986
2383,Andre Gomes,Portugal,1993
2274,Luciano Vietto,Argentina,1993
2090,Marc-Andre ter Stegen,Germany,1992
2445,Heiko Westermann,Germany,1983
2148,Joaquin,Spain,1981
2227,Mikel Gonzalez,Spain,1985
2535,Imanol Agirretxe,Spain,1987
2084,Fran Rico,Spain,1987
2305,Adrian,Spain,1987
2308,Denis Suarez,Spain,1994
2395,San Jose,Brazil,1990
2514,Roberto Lago,Spain,1985
2202,Stefan Scepovic,Serbia,1990
2288,Theo Bongonda,Congo (the Democratic Republic of the),1995
2362,Mubarak Wakaso,Brazil,1990
2595,Adnane Tighadouini,Morocco,1992
2562,Eddy,Brazil,1990
2164,Pablo Hernandez,Latvia,1986
2166,Adrian Embarba,Brazil,1990
2167,Javi Guerra,Spain,1982
2546,Juan Dominguez,Spain,1990
2472,Bernard Mensah,Ghana,1994
2494,Denis Cheryshev,Russian Federation (the),1990
2421,Doria,Brazil,1994
2579,Nicolas Lupez,Brazil,1990
2240,Esteban Granero,Spain,1987
2241,Oier,Brazil,1990
2119,Rober Correa,Spain,1992
2109,Enzo Roco,Latvia,1992
2545,Fuentes,Brazil,1990
2112,Papakouly Diop,Brazil,1990
2117,Marco Asensio,Spain,1996
2072,Sergio Rico,Spain,1993
2282,Sergi Gumez,Brazil,1990
2224,Alberto Garcia,Spain,1985
2457,Roberto Canella,Spain,1988
2577,Kike Sola,Brazil,1990
2454,Adriano,Brazil,1984
2106,Munir,Brazil,1990
2609,Gerard Gumbau,Spain,1994
2169,Razvan Rat,Romania,1981
2165,Jozabed,Spain,1991
2474,Aderlan Santos,Brazil,1989
2263,Stefan Savic,Montenegro,1991
2375,Guilherme Siqueira,Brazil,1986
2230,David Zurutuza,Spain,1986
2210,Jorge Mere,Spain,1997
2223,Carlos Castro,Spain,1995
2092,Gerard Pique,Spain,1987
2137,Aleksandar Pantic,Serbia,1992
2140,Borja Ekiza,Spain,1988
2299,Antonio Rukavina,Serbia,1984
2593,Bojan Jokic,Slovenia,1986
2153,Rafael van der Vaart,Latvia,1983
1012,Ricky van Wolfswinkel,Latvia,1989
2564,Uche,Brazil,1990
2428,Juan Carlos Valerun,Brazil,1990
2247,Nacho,Spain,1990
2335,Pablo Fornals,Spain,1996
2426,Chechu Dorado,Brazil,1990
2292,Dejan Drazic,Serbia,1995
2152,Varela,Brazil,1990
2317,Alex Bergantioos,Brazil,1990
2433,Mamadou Sylla,Senegal,1994
2612,Noblejas,Brazil,1990
2399,Ioaki Williams,Brazil,1990
2398,Iturraspe,Brazil,1990
2321,Jonas Gutierrez,Argentina,1983
2352,David Garcia,Spain,1982
2521,Alfonso,Brazil,1990
2518,Marcos Llorente,Spain,1995
2504,Douglas,Brazil,1990
2336,Ignacio Camacho,Spain,1990
2366,Javier Garrido,Spain,1985
2463,Nauzet Aleman,Spain,1985
2606,Fabio Espinho,Portugal,1985
2229,Yuri,Brazil,1990
2234,Mikel Oyarzabal,Spain,1997
2359,Tana,Spain,1990
2297,Daniele Bonera,Italy,1981
2605,Mendi,Brazil,1990
2259,Kiko Casilla,Spain,1986
2189,Pedro Lupez,Brazil,1990
2177,David Navarro,Spain,1980
2181,Jordi Xumetra,Spain,1985
2565,Levy Madinda,Gabon,1992
2465,Lillo,Spain,1989
2431,Abraham,Brazil,1990
2599,Hugo Fraile,Spain,1987
2512,Carlos Martinez,Spain,1986
2464,Ioigo Barrenetxea,Brazil,1990
2608,Hachim Mastour,Morocco,1998
2578,Javi Ontiveros,Brazil,1990
2402,Borja Viguera,Spain,1987
2156,Dani Gimenez,Spain,1983
2193,Cala,Spain,1989
2201,Yoda,Brazil,1990
2582,Jordi Figueras,Brazil,1990
2237,Hector,Spain,1995
2328,Thomas Partey,Ghana,1993
2341,Roque Santa Cruz,Latvia,1981
2294,Seoe,Brazil,1990
2497,Dani Ndi,Cameroon,1995
2483,Adrian Marin,Spain,1997
2064,Sergio Escudero,Spain,1989
2477,Tropi,Spain,1995
2154,Alvaro Vadillo,Spain,1994
2506,Alende,Brazil,1990
2529,Borja Fernandez,Spain,1981
2495,Mateo Musacchio,Argentina,1990
2157,Yoel,Spain,1988
2438,Egor Filipenko,Belarus,1988
2583,Miguel Cardoso,Brazil,1990
2291,Pape Cheikh,Brazil,1990
2173,Joni Montiel,Spain,1998
2401,Muniain,Brazil,1990
2174,Diego Marioo,Brazil,1990
2550,Nikos Karampelas,Brazil,1990
2576,Zhang Chengdong,China,1989
2559,Guitian,Brazil,1990
2459,Alex Barrera,Spain,1991
2569,Fran Villalba,Spain,1998
2481,Foued Kadir,Algeria,1983
2103,Aleix Vidal,Spain,1989
2102,Arda Turan,Turkey,1987
2389,Mauricio Cuero,Colombia,1993
2407,Iago Herrerin,Spain,1988
2544,David Goldar,Spain,1994
2502,Claudio Beauvue,Guadeloupe,1988
2132,Jota,Spain,1991
2531,Wilfried Zahibo,Latvia,1993
2087,David Barral,Spain,1983
2455,Ognjen Vranjes,Bosnia and Herzegovina,1989
2368,Montoro,Brazil,1990
2435,Oscar Duarte,Latvia,1989
2312,Manu,Spain,1986
2344,Christian Atsu,Ghana,1992
2276,Lucas Hernandez,France,1996
2129,Josip Radosevic,Latvia,1994
2147,Charly Musonda,Brazil,1990
2078,Ricardo Costa,Portugal,1981
2349,Ikechukwu Uche,Nigeria,1984
2373,Diego Alves,Brazil,1985
2081,Isaac Cuenca,Spain,1991
2067,Juan Muooz,Brazil,1990
2515,Nili Perdomo,Brazil,1990
2423,Matias Kranevitter,Argentina,1993
2139,Ion Ansotegi,Spain,1982
2541,Imanol Corral,Spain,1994
2221,Igor Lichnovsky,Latvia,1994
2176,Carl Medjani,Algeria,1985
2354,Mauricio Lemos,Latvia,1995
2508,Leandro Damiao,Brazil,1989
2347,Federico Ricca,Latvia,1994
2507,Capilla,Brazil,1990
2206,Alvaro Pereira,Latvia,1985
2324,Stipe Pletikosa,Latvia,1979
2325,Manuel Pablo,Spain,1976
2462,Angel,Spain,2002
2330,Guillermo Ochoa,Mexico,1985
2489,Aras Özbiliz,Brazil,1990
2492,Sergi Samper,Spain,1995
2326,Rober,Spain,1995
2086,Jesus Fernandez,Brazil,1990
2460,Sergio Asenjo,Spain,1989
2522,Henok Goitom,Eritrea,1984
2527,Nacho Monsalve,Spain,1994
2066,Curro,Spain,1996
2496,Rodri,Spain,1996
2451,Miguel Angel,Spain,1996
2238,Jon Bautista,Spain,1995
2485,Ander Gayoso,Spain,1993
2469,Matos,Brazil,1990
2470,Cotan,Brazil,1990
2062,Nico Pareja,Brazil,1990
2295,Mariano Barbosa,Argentina,1984
2071,Diego Gonzalez,Spain,1995
2070,Carlos Fernandez,Spain,1996
2476,Sito,Spain,1996
2417,Igor Zubeldia,Spain,1997
2411,David Carmona,Spain,1997
3279,Bakary Kone,Burkina Faso,1988
5100,Nauzet,Brazil,1990
5097,Javier Flaoo,Brazil,1990
5090,David Garcia,Spain,1982
5205,Miguel Flaoo,Brazil,1990
5141,Unai Garcia,Spain,1992
5094,Fausto,Brazil,1990
5096,De las Cuevas,Brazil,1990
5128,Oier,Brazil,1990
5129,Kenan Kodro,Bosnia and Herzegovina,1993
5088,Buouel,Brazil,1990
5099,Jaime Romero,Spain,1990
5130,Fran Merida,Spain,1990
5084,Bruno Gama,Portugal,1987
4068,Florin Andone,Romania,1993
5076,Cristian Rivera,Spain,1997
5074,Kike Garcia,Brazil,1990
5075,Ruben Peoa,Brazil,1990
3567,Samuel Umtiti,France,1993
3237,Aissa Mandi,Algeria,1991
5036,Riza Durmisi,Denmark,1994
5170,Felipe Gutierrez,Latvia,1990
3346,Jonas Martin,France,1990
3544,Jeremie Boga,Côte d'Ivoire,1997
5180,Jon Toral,Spain,1995
2057,Ezequiel Ponce,Argentina,1997
4163,Luis Martins,Portugal,1992
5167,Mario Gonzalez,Spain,1996
5113,Santos Borre,Brazil,1990
5051,Gabriel Mercado,Argentina,1987
3210,Wissam Ben Yedder,France,1990
5087,Roberto Jimenez,Brazil,1990
5078,Fernando Amorebieta,Venezuela (Bolivarian Republic of),1985
5158,Akram Afif,Qatar,1996
5077,Mikel Vesga,Spain,1993
5135,David Concha,Spain,1996
5071,Nicolas Gaitan,Argentina,1988
5042,Fernando Pacheco,Spain,1992
5043,Kiko Femenia,Spain,1991
5114,Raul Garcia,Spain,1986
5048,Daniel Torres,Colombia,1989
5045,Manu Garcia,Spain,1998
4162,Gaizka Toquero,Spain,1984
5044,Victor Laguardia,Spain,1989
5115,Christian Santos,Venezuela (Bolivarian Republic of),1988
5116,Pione Sisto,Denmark,1995
5203,Jon Serantes,Brazil,1990
5117,Victor Diaz,Spain,1988
5119,Martin Mantovani,Argentina,1984
4107,Unai Bustinza,Spain,1992
5065,Diego Rico,Spain,1993
4091,Unai Lupez,Brazil,1990
5066,David Timor,Spain,1989
5118,Alberto,Brazil,1990
5067,Gabriel Pires,Brazil,1990
4037,Pablo Insua,Spain,1993
4226,Darwin Machis,Venezuela (Bolivarian Republic of),1993
2589,Rafa Mir,Spain,1997
4042,Michel Macedo,Brazil,1990
5080,Emre Colak,Turkey,1991
5188,Borja Valle,Spain,1992
5086,Marc Roca,Spain,1996
5169,Youssef En-Nesyri,Morocco,1997
5101,Carlos Clerc,Spain,1992
5095,Sergio Leun,Brazil,1990
5073,Florian Lejeune,France,1991
4536,Nani,Portugal,1986
5110,Mariano,Brazil,1986
5068,Alexander Szymanowski,Brazil,1990
5192,Tyronne,Spain,1991
2547,Theo Hernandez,France,1997
5202,Cristian Espinoza,Argentina,1995
5210,Aitor Cantalapiedra,Spain,1996
5171,Tano,Brazil,1990
5093,Roberto Torres,Spain,1989
5111,Ganso,Brazil,1989
5055,Mateo Garcia,Argentina,1996
5057,Jasper Cillessen,Latvia,1989
5181,Omar Ramos,Spain,1988
5166,Kone,Brazil,1990
3056,Ezequiel Garay,Argentina,1986
5037,Darko Brasanac,Serbia,1992
5038,Alex Alegria,Spain,1992
5186,Roman Zozulia,Brazil,1990
980,Franck Tabanou,France,1989
5108,Omer Atzili,Israel,1993
5154,Mehdi Carcela-Gonzalez,Brazil,1990
4119,Alberto Bueno,Spain,1988
5083,Marlos Moreno,Colombia,1996
5061,Kepa,Brazil,1990
5105,Victorien Angban,Côte d'Ivoire,1996
5204,Lluis Sastre,Spain,1986
5121,Markel Areitio,Spain,1996
3301,Salvatore Sirigu,Italy,1987
5143,Mario Fernandez,Spain,1988
5160,Imanol Garcia,Spain,1995
5062,Yeray Alvarez,Spain,1995
5060,Aleksandar Katai,Serbia,1991
5120,Nano,Spain,1995
5039,Ryan Donk,Suriname,1986
5126,Jose Angel,Spain,1989
4130,Raul Navas,Spain,1988
5054,Helder Lopes,Portugal,1989
5176,Ryan Babel,Latvia,1986
5069,Luciano Neves,Brazil,1990
5091,Alex Berenguer,Spain,1995
5098,Olavide,Brazil,1990
5034,Rafa Navarro,Spain,1994
5063,Saborit,Brazil,1990
5191,Alvaro Fernandez,Spain,1998
5040,Alex Martinez,Spain,1990
2581,Asdrubal,Brazil,1990
5133,Aarun Martin,Brazil,1990
5047,Ruben Sobrino,Spain,1992
5146,Mikel Villanueva,Venezuela (Bolivarian Republic of),1993
5196,Otegui,Brazil,1990
5207,Javi Alamo,Spain,1988
5152,Juan Rodriguez,Spain,1982
5145,Michael Santos,Latvia,1993
3353,Vincent Enyeama,Nigeria,1982
3363,Benjamin Pavard,France,1996
3358,Ibrahim Amadou,France,1993
3355,Renato Civelli,Argentina,1983
3357,Djibril Sidibe,France,1992
3563,Florent Balmont,France,1980
3359,Rio Mavuba,France,1984
3354,Sebastien Corchia,France,1990
3361,Eric Bautheac,France,1987
3360,Mounir Obbadi,Morocco,1983
3368,Junior Tallo,Côte d'Ivoire,1992
3791,Ryan Mendes,Cabo Verde,1990
3286,Kevin Trapp,Germany,1990
3600,Serge Aurier,Côte d'Ivoire,1992
3288,Thiago Silva,Brazil,1984
3289,Maxwell,Brazil,1981
3296,Blaise Matuidi,France,1987
3552,Marco Verratti,Italy,1992
3291,Adrien Rabiot,France,1995
3293,Lucas Moura,Brazil,1992
3294,Edinson Cavani,Latvia,1987
3295,Javier Pastore,Argentina,1989
3299,Jean-Kevin Augustin,France,1997
3292,Thiago Motta,Italy,1982
3318,Jean-Louis Leca,France,1985
3319,Francois Modesto,France,1978
3322,Alexander Djiku,Ghana,1994
3321,Sebastien Squillaci,France,1980
3546,Julian Palmieri,France,1986
3326,Sadio Diallo,Latvia,1990
3325,Yannick Cahuzac,France,1985
3333,Francois Kamano,Latvia,1996
3327,Brandao,Brazil,1980
3328,Floyd Ayite,Latvia,1988
3659,Christopher Maboulou,Latvia,1990
3334,Lassana Coulibaly,Mali,1996
3329,Gael Danic,France,1981
3218,Benoit Costil,France,1987
3592,Steven Moreira,France,1994
3221,Pedro Mendes,Portugal,1990
3220,Sylvain Armand,France,1980
3626,Mexer,Mozambique,1988
3227,Ludovic Baal,French Guiana,1986
3641,Yacouba Sylla,Mali,1990
3224,Gelson Fernandes,Switzerland,1986
3225,Pedro Henrique,Brazil,1990
3228,Giovanni Sio,Côte d'Ivoire,1989
3411,Ermir Lenjani,Albania,1989
3231,Kamil Grosicki,Poland,1988
3605,Brice Dja Djedje,Côte d'Ivoire,1990
3388,Karim Rekik,Latvia,1994
3649,Stephane Sparagna,France,1995
3389,Benjamin Mendy,France,1994
3391,Jacques-Alaixys Romao,Brazil,1990
3394,Romain Alessandrini,France,1989
3559,Abdel Barrada,Brazil,1990
3393,Bouna Sarr,Senegal,1992
3520,Remy Vercoutre,France,1980
3521,Dennis Appiah,France,1992
3542,Damien Da Silva,France,1988
3524,Alaeddine Yahia,Tunisia,1981
3622,Emmanuel Imorou,Benin,1988
3522,Jordan Adeoti,Benin,1989
3564,Lenny Nangis,France,1994
3668,Jonathan Delaplace,France,1986
3527,Julien Feret,France,1982
3525,Vincent Bessat,France,1985
3530,Andy Delort,Algeria,1991
3537,Jordan N'Kololo,Brazil,1990
3532,Herve Bazile,Latvia,1990
3543,Nicolas Seube,France,1979
3703,Geoffrey Jourdren,France,1986
3340,Bryan Dabo,Burkina Faso,1992
3351,Mathieu Deplagne,France,1991
3349,Ramy Bensebaini,Algeria,1995
3338,Daniel Congre,France,1985
3606,Joris Marveaux,Martinique,1982
3741,Paul Lasne,France,1989
3343,Ryad Boudebouz,Algeria,1990
3590,Souleymane Camara,Senegal,1982
3800,Steve Mounie,Benin,1994
3630,Mamadou N'Diaye,Senegal,1995
3342,Kevin Berigaud,France,1988
3744,Ludovic Butelle,France,1983
3486,Vincent Manceau,France,1989
3487,Ismael Traore,Côte d'Ivoire,1986
3488,Romain Thomas,France,1988
3489,Yoann Andreu,France,1989
3491,Romain Saiss,Morocco,1990
3492,Cheikh Ndoye,Brazil,1990
3494,Billy Ketkeophomphone,Lao People's Democratic Republic (the),1990
3490,Thomas Mangani,France,1987
3745,Abdoul Camara,Latvia,1990
3493,Gilles Sunu,Latvia,1991
3495,Pierrick Capelle,France,1987
3398,Remy Riou,France,1987
3412,Leo Dubois,France,1994
3550,Koffi Djidji,Côte d'Ivoire,1992
3740,Lucas Deaux,France,1988
3804,Olivier Veigneau,France,1985
3549,Adrien Thomasson,France,1993
3415,Birama Toure,Mali,1992
3673,Valentin Rongier,France,1994
3407,Adryan,Brazil,1994
3406,Emiliano Sala,Argentina,1990
3410,Yacine Bammou,Morocco,1991
3408,Kolbeinn Sigthorsson,Brazil,1990
3405,Alejandro Bedoya,United States of America (the),1987
3409,Johan Audel,Martinique,1983
3472,Lars Jacobsen,Denmark,1979
3618,Jeremy Sorbon,France,1983
3470,Christophe Kerbrat,France,1986
3654,Dorian Levêque,Brazil,1990
3702,Nill de Pauw,Brazil,1990
3628,Lionel Mathis,France,1981
3474,Younousse Sankhare,Senegal,1989
3476,Thibault Giresse,France,1981
3574,Nicolas Benezet,France,1991
3473,Yannis Salibur,France,1991
3575,Moustapha Diallo,Brazil,1990
3478,Sloan Privat,France,1989
3704,Mana Dembele,Mali,1988
3805,Simon Pouplin,France,1985
3305,Paul Baysse,France,1988
3308,Mathieu Bodmer,France,1982
3304,Maxime Le Marchand,France,1989
3645,Olivier Boscagli,France,1997
3307,Vincent Koziello,France,1995
3312,Jean Michael Seri,Brazil,1990
3638,Hatem Ben Arfa,France,1987
3309,Valere Germain,France,1990
3310,Alassane Plea,France,1993
3722,Kevin Gomis,Guinea-Bissau,1989
3313,Mouez Hassen,Tunisia,1995
3585,Said Benrahma,Algeria,1995
3416,Danijel Subasic,Latvia,1984
3420,Fabinho,Brazil,1993
3417,Andrea Raggi,Italy,1984
3418,Ricardo Carvalho,Portugal,1978
3298,Layvin Kurzawa,France,1992
1134,Mario Pasalic,Latvia,1995
3421,Jeremy Toulalan,France,1983
3634,Nabil Dirar,Morocco,1986
3422,Joao Moutinho,Portugal,1986
3683,Ivan Cavaleiro,Portugal,1993
3635,Bernardo Silva,Portugal,1994
3424,Guido Carrillo,Argentina,1991
3251,Paul Bernardoni,France,1997
3469,Jonathan Pereira,Spain,1987
3610,Mory Kone,Côte d'Ivoire,1994
3609,Matthieu Saunier,France,1990
3434,Lossemy Karaboue,Côte d'Ivoire,1988
3439,Jessy Pi,France,1993
3611,Thomas Ayasse,France,1987
3441,Fabien Camus,Tunisia,1985
3583,Benjamin Nivet,France,1977
3446,Yoann Court,France,1990
3445,Corentin Jean,France,1995
3456,Jimmy Cabot,France,1994
3442,Chaouki Ben Saada,Tunisia,1984
3612,Henri Bienvenu,Cameroon,1988
3382,Jules Goda,Cameroon,1989
3370,Issiaga Sylla,Latvia,1994
3373,Pablo Martinez,France,1989
3540,Alexandre Coeff,France,1992
3375,Damjan Djokovic,Brazil,1990
3376,David Ducourtioux,France,1978
3613,Amos Youga,Latvia,1992
3374,Jerome Le Moigne,Brazil,1990
3377,Mohamed Larbi,Tunisia,1987
3614,Gregory Pujol,France,1980
3379,John Tshibumbu,Congo (the Democratic Republic of the),1989
3383,Kevin Mayi,Gabon,1993
3380,Khalid Boutaib,Morocco,1987
3217,Mauro Goicoechea,Latvia,1988
3204,Uros Spajic,Serbia,1993
3539,Jean-Armel Kana-Biyik,Cameroon,1989
3646,William Matheus,Brazil,1990
3538,Tongo Doumbia,Mali,1989
3209,Jean-Daniel Akpa-Akpro,Côte d'Ivoire,1992
3215,Etienne Didot,France,1983
3213,Adrien Regattin,Morocco,1991
3211,Martin Braithwaite,Denmark,1991
3207,Alexis Blin,France,1996
3208,Oscar Trejo,Argentina,1988
3503,Stephane Ruffier,France,1986
3504,Kevin Theophile-Catherine,France,1989
3689,Loic Perrin,France,1985
3505,Florentin Pogba,Latvia,1990
3759,Francois Clerc,France,1983
3508,Jeremy Clement,France,1984
3509,Fabien Lemoine,France,1987
3516,Benoit Assou-Ekotto,Cameroon,1984
3513,Kevin Monnet-Paquet,France,1988
3749,Jonathan Bamba,France,1996
3561,Romain Hamouma,France,1987
3623,Ismael Diomande,Côte d'Ivoire,1992
3512,Nolan Roux,France,1988
2998,Yohan Mollo,France,1989
3727,Cedric Carrasso,France,1981
3253,Frederic Guilbert,France,1994
3670,Nicolas Pallois,France,1987
3809,Gregory Sertic,France,1989
3576,Maxime Poundje,France,1992
3252,Andre Biyogo Poko,Gabon,1993
3258,Clement Chantume,Brazil,1990
3263,Thomas Toure,Côte d'Ivoire,1993
3577,Cheick Diabate,Mali,1988
3731,Nicolas Maurice-Belay,France,1985
3261,Diego Rolan,Latvia,1993
3257,Cedric Yambere,Latvia,1990
3250,Kossi Agassa,Latvia,1978
3239,Hamari Traore,Mali,1992
3666,Anthony Weber,France,1987
3555,Franck Signorino,France,1981
3240,Antoine Devaux,France,1985
3642,Alexis Peuget,Brazil,1990
3664,Frederic Bulot,Gabon,1990
3556,Prince Oniangue,Latvia,1988
3244,Nicolas de Preville,France,1991
3245,David Ngog,Brazil,1990
3243,Gaetan Charbonnier,France,1988
3682,Jordan Siebatcheu,Brazil,1990
3663,Grejohn Kyei,France,1995
3269,Anthony Lopes,Portugal,1990
3270,Rafael,Brazil,1990
3273,Henri Bedimo,Cameroon,1984
3603,Corentin Tolisso,France,1994
3569,Steed Malbranque,France,1980
3275,Jordan Ferri,France,1992
3667,Nabil Fekir,France,1993
3277,Alexandre Lacazette,France,1991
3282,Arnold Mvuemba,Congo (the Democratic Republic of the),1985
3271,Jeremy Morel,Latvia,1984
3276,Rachid Ghezzal,Algeria,1992
3451,Benjamin Lecomte,France,1991
3607,Lamine Gassama,Senegal,1989
3457,Francois Bellugou,France,1987
3677,Wesley Lautoa,New Caledonia,1987
3464,Vincent Le Goff,France,1989
3324,Mehdi Mostefa,Algeria,1983
3458,Walid Mesloub,Algeria,1985
3570,Benjamin Moukandjo,Cameroon,1988
3460,Benjamin Jeannot,France,1992
3465,Alain Traore,Burkina Faso,1988
3463,Romain Philippoteaux,France,1988
3459,Maxime Barthelme,France,1988
3724,Baptiste Guillaume,Belgium,1995
3739,Soualiho Meite,France,1994
3356,Adama Soumaoro,France,1992
3506,Moustapha Bayal Sall,Senegal,1985
3514,Benjamin Corgnet,France,1987
3507,Vincent Pajot,France,1990
3631,Jerome Prior,France,1995
3255,Diego Contento,Germany,1990
3712,Isaac Thelin,Brazil,1990
3502,Denis Petric,Serbia,1988
3582,Chris Mavinga,Congo (the Democratic Republic of the),1991
3438,Stephane Darbion,France,1984
3447,Thiago Xavier,Brazil,1983
3311,Mahamane Traore,Mali,1988
3757,Jonathan Correia,France,1994
3778,Albert Rafetraniaina,Latvia,1996
3515,Valentin Eysseric,France,1992
3223,Benjamin Andre,France,1990
3233,Mehdi Zeffane,Algeria,1992
3799,Wesley Said,France,1995
3337,Hilton,Brazil,1990
3352,Djamel Bakar,Comoros (the),1989
3698,Ferebory Dore,Latvia,1989
3586,Jean-Pierre Nsame,Cameroon,1993
3401,Oswaldo Vizcarrondo,Venezuela (Bolivarian Republic of),1984
3652,Enock Kwateng,France,1997
3534,Chaker Alhadhur,Comoros (the),1991
3686,Pavle Ninkov,Serbia,1985
3205,Franaois Moubandje,Brazil,1990
3206,Yann Bodiger,France,1995
3688,Mamadou Samassa,Mali,1990
